"","sample","species","PRCNT100","species_name","common","WDFW_code","site","Collection.Date","day","month","year"
"3809","EJ_061","SEBCAU",0,"Sebastes caurinus","Copper_Rockfish","21MD0106","Tatoosh Cut",44216,20,1,2021
"3810","EJ_061","SEBALA",0,"Sebastolobus alascanus","Shortspine_Thornyhead","21MD0106","Tatoosh Cut",44216,20,1,2021
"3811","EJ_061","ICOAEN",0,"Icosteus aenigmaticus","Ragfish","21MD0106","Tatoosh Cut",44216,20,1,2021
"3812","EJ_061","SARSAG",0,"Sardinops sagax","Pacific_Sardine","21MD0106","Tatoosh Cut",44216,20,1,2021
"3813","EJ_061","LIPFUC",0,"Liparis fucensis","Slipskin_Snailfish","21MD0106","Tatoosh Cut",44216,20,1,2021
"3814","EJ_061","RHAVAC",0,"Rhacochilus vacca","Pile_Surfperch","21MD0106","Tatoosh Cut",44216,20,1,2021
"3815","EJ_061","MICPRO",0,"Microgadus proximus","Pacific_Tomcod","21MD0106","Tatoosh Cut",44216,20,1,2021
"3816","EJ_061","CITSOR",0,"Citharichthys xanthostigma","Pacific_sanddab","21MD0106","Tatoosh Cut",44216,20,1,2021
"3817","EJ_061","ARTCOR",0,"Artedius corallinus","Coralline_Sculpin","21MD0106","Tatoosh Cut",44216,20,1,2021
"3818","EJ_061","HIPSTE",0,"Hippoglossus stenolepis","Pacific_Halibut","21MD0106","Tatoosh Cut",44216,20,1,2021
"3819","EJ_061","SALTRU",0,"Salmo trutta","Brown_Trout","21MD0106","Tatoosh Cut",44216,20,1,2021
"3820","EJ_061","SEBPIN",0,"Sebastes pinniger","Canary_Rockfish","21MD0106","Tatoosh Cut",44216,20,1,2021
"3821","EJ_061","LIPMUC",0,"Liparis mucosus","Slimy_Snailfish","21MD0106","Tatoosh Cut",44216,20,1,2021
"3822","EJ_061","RAJRHI",0,"Raja rhina","Longnose_Skate","21MD0106","Tatoosh Cut",44216,20,1,2021
"3823","EJ_061","HIPELA",0,"Hippoglossoides elassodon","Flathead_Sole","21MD0106","Tatoosh Cut",44216,20,1,2021
"3824","EJ_061","SCOMAR",0,"Scorpaenichthys marmoratus","Cabezon","21MD0106","Tatoosh Cut",44216,20,1,2021
"3825","EJ_061","HEXDEC",0,"Hexagrammos decagrammus","Kelp_Greenling","21MD0106","Tatoosh Cut",44216,20,1,2021
"3826","EJ_061","BATINT",0,"Bathyraja interrupta","Sandpaper_skate","21MD0106","Tatoosh Cut",44216,20,1,2021
"3827","EJ_061","RAJBIN",0,"Raja binoculata","Big_Skate","21MD0106","Tatoosh Cut",44216,20,1,2021
"3828","EJ_061","ATHSTO",0,"Atheresthes stomias","Arrowtooth_Flounder","21MD0106","Tatoosh Cut",44216,20,1,2021
"3829","EJ_062","ONCMYK",0,"Oncorhynchus mykiss","Steelhead","21MD0107","Tatoosh Cut",44230,3,2,2021
"3830","EJ_062","LIPFUC",0,"Liparis fucensis","Slipskin_Snailfish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3831","EJ_062","MICPAC",0,"Microstomus pacificus","Dover_Sole","21MD0107","Tatoosh Cut",44230,3,2,2021
"3832","EJ_062","LIPMUC",0,"Liparis mucosus","Slimy_Snailfish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3833","EJ_062","SALTRU",0,"Salmo trutta","Brown_Trout","21MD0107","Tatoosh Cut",44230,3,2,2021
"3834","EJ_062","LEPARM",0,"Leptocottus armatus","Pacific_Staghorn_Sculpin","21MD0107","Tatoosh Cut",44230,3,2,2021
"3835","EJ_062","MICPRO",0,"Microgadus proximus","Pacific_Tomcod","21MD0107","Tatoosh Cut",44230,3,2,2021
"3836","EJ_062","STRPUR",0,"Strongylocentrotus purpuratus","Pacific_Purple_Sea_Urchin","21MD0107","Tatoosh Cut",44230,3,2,2021
"3837","EJ_062","LEPHEX",0,"Leptasterias hexactis","Six_Rayed_Starfish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3838","EJ_062","AMPRHO",0,"Amphistichus rhodoterus","Redtail_Surfperch","21MD0107","Tatoosh Cut",44230,3,2,2021
"3839","EJ_062","ANOFIM",0,"Anoplopoma fimbria","Sablefish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3840","EJ_062","PSEMEL",0,"Psettichthys melanostictus","Sand_Sole","21MD0107","Tatoosh Cut",44230,3,2,2021
"3841","EJ_062","ICEFIL",0,"Icelinus filamentosus","Threadfin_Sculpin","21MD0107","Tatoosh Cut",44230,3,2,2021
"3842","EJ_062","RAJBIN",0,"Raja binoculata","Big_Skate","21MD0107","Tatoosh Cut",44230,3,2,2021
"3843","EJ_062","PARVET",0,"Parophrys vetulus","English_Sole","21MD0107","Tatoosh Cut",44230,3,2,2021
"3844","EJ_062","GADMAC",0,"Gadus macrocephalus","Pacific_Cod","21MD0107","Tatoosh Cut",44230,3,2,2021
"3845","EJ_062","HEXLAG",0,"Hexagrammos_lagocephalus","Rock_Greenling","21MD0107","Tatoosh Cut",44230,3,2,2021
"3846","EJ_062","CRYGIG",0,"Cryptacanthodes giganteus","Giant_Wrymouth","21MD0107","Tatoosh Cut",44230,3,2,2021
"3847","EJ_062","ATHSTO",0,"Atheresthes stomias","Arrowtooth_Flounder","21MD0107","Tatoosh Cut",44230,3,2,2021
"3848","EJ_062","HEMHEM",0,"Hemilepidotus hemilepidotus","Red_Irish_Lord","21MD0107","Tatoosh Cut",44230,3,2,2021
"3849","EJ_062","BRAFRE",0,"Brachyistius frenatus","Kelp_Surfperch","21MD0107","Tatoosh Cut",44230,3,2,2021
"3850","EJ_062","SEBENT",0,"Sebastes entomelas","Widow_Rockfish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3851","EJ_062","RHAVAC",0,"Rhacochilus vacca","Pile_Surfperch","21MD0107","Tatoosh Cut",44230,3,2,2021
"3852","EJ_062","HYDCOL",0,"Hydrolagus colliei","Spotted_Ratfish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3853","EJ_062","SEBALA",0,"Sebastolobus alascanus","Shortspine_Thornyhead","21MD0107","Tatoosh Cut",44230,3,2,2021
"3854","EJ_062","SCOMAR",0,"Scorpaenichthys marmoratus","Cabezon","21MD0107","Tatoosh Cut",44230,3,2,2021
"3855","EJ_062","ONCKET",0,"Oncorhynchus keta","Chum_Salmon","21MD0107","Tatoosh Cut",44230,3,2,2021
"3856","EJ_062","BATINT",0,"Bathyraja interrupta","Sandpaper_skate","21MD0107","Tatoosh Cut",44230,3,2,2021
"3857","EJ_062","SEBRUB",0,"Sebastes ruberrimus","Yelloweye_Rockfish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3858","EJ_062","ARTCOR",0,"Artedius corallinus","Coralline_Sculpin","21MD0107","Tatoosh Cut",44230,3,2,2021
"3859","EJ_062","THECHA",4.275514203432,"Gadus_chalcogrammus","Walleye_Pollock","21MD0107","Tatoosh Cut",44230,3,2,2021
"3860","EJ_062","TRITRI",0,"Trichodon trichodon","Pacific_Sandfish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3861","EJ_062","ONCKIS",0,"Oncorhynchus kisutch","Coho_Salmon","21MD0107","Tatoosh Cut",44230,3,2,2021
"3862","EJ_062","HYPPRE",0,"Hypomesus pretiosus","Surf_Smelt","21MD0107","Tatoosh Cut",44230,3,2,2021
"3863","EJ_062","SEBPIN",0,"Sebastes pinniger","Canary_Rockfish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3864","EJ_062","NAUOCU",0,"Nautichthys oculofasciatus","Sailfin_Sculpin","21MD0107","Tatoosh Cut",44230,3,2,2021
"3865","EJ_062","HIPELA",0,"Hippoglossoides elassodon","Flathead_Sole","21MD0107","Tatoosh Cut",44230,3,2,2021
"3866","EJ_062","ALLELO",0,"Allosmerus elongatus","Whitebait_smelt","21MD0107","Tatoosh Cut",44230,3,2,2021
"3867","EJ_062","ALOSAP",64.1684985430193,"Alosa sapidissima","American_Shad","21MD0107","Tatoosh Cut",44230,3,2,2021
"3868","EJ_062","ISOISO",0,"Isopsetta isolepis","Butter_Sole","21MD0107","Tatoosh Cut",44230,3,2,2021
"3869","EJ_062","ONCNER",0,"Oncorhynchus nerka","Sockeye_Salmon","21MD0107","Tatoosh Cut",44230,3,2,2021
"3870","EJ_062","ONCGOR",0,"Oncorhynchus gorbuscha","Pink_Salmon","21MD0107","Tatoosh Cut",44230,3,2,2021
"3871","EJ_062","SARSAG",0,"Sardinops sagax","Pacific_Sardine","21MD0107","Tatoosh Cut",44230,3,2,2021
"3872","EJ_062","MERPRO",0,"Merluccius productus","Pacific_Hake","21MD0107","Tatoosh Cut",44230,3,2,2021
"3873","EJ_062","HIPSTE",0,"Hippoglossus stenolepis","Pacific_Halibut","21MD0107","Tatoosh Cut",44230,3,2,2021
"3874","EJ_062","ICOAEN",0,"Icosteus aenigmaticus","Ragfish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3875","EJ_062","SEBCAU",0,"Sebastes caurinus","Copper_Rockfish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3876","EJ_062","THAPAC",0,"Thaleichthys pacificus","Eulachon","21MD0107","Tatoosh Cut",44230,3,2,2021
"3877","EJ_062","CITSOR",0,"Citharichthys xanthostigma","Pacific_sanddab","21MD0107","Tatoosh Cut",44230,3,2,2021
"3878","EJ_062","GLYZAC",0,"Glyptocephalus zachirus","Rex_sole","21MD0107","Tatoosh Cut",44230,3,2,2021
"3879","EJ_062","HEMSPI",0,"Hemilepidotus spinosus","Brown_Irish_Lord","21MD0107","Tatoosh Cut",44230,3,2,2021
"3880","EJ_062","OLISNY",0,"Oligocottus snyderi","Fluffy_sculpin","21MD0107","Tatoosh Cut",44230,3,2,2021
"3881","EJ_062","SEBAST",11.7972837107851,"Sebastes sp.","Sebastes sp.","21MD0107","Tatoosh Cut",44230,3,2,2021
"3882","EJ_062","ENTDOF",0,"Enteroctopus dofleini","Giant_Pacific_Octopus","21MD0107","Tatoosh Cut",44230,3,2,2021
"3883","EJ_062","SEBELO",0,"Sebastes elongatus","Green_Striped_Rockfish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3884","EJ_062","SQUACA",0,"Squalus acanthias","Spiny_Dogfish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3885","EJ_062","GOBMAE",0,"Gobiesox maeandricus","Northern_Klingfish","21MD0107","Tatoosh Cut",44230,3,2,2021
"3886","EJ_062","HEXDEC",0,"Hexagrammos decagrammus","Kelp_Greenling","21MD0107","Tatoosh Cut",44230,3,2,2021
"3887","EJ_062","JORZON",0,"Jordania zonope","Longfin_Sculpin","21MD0107","Tatoosh Cut",44230,3,2,2021
"3888","EJ_062","RAJRHI",0,"Raja rhina","Longnose_Skate","21MD0107","Tatoosh Cut",44230,3,2,2021
"3889","EJ_062","CLUPAL",0,"Clupea pallasii","Pacific_Herring","21MD0107","Tatoosh Cut",44230,3,2,2021
"3890","EJ_062","OPHELO",19.7587035427637,"Ophiodon elongatus","Lingcod","21MD0107","Tatoosh Cut",44230,3,2,2021
"3891","EJ_062","ARTHAR",0,"Artedius harringtoni","Scalyhead_Sculpin","21MD0107","Tatoosh Cut",44230,3,2,2021
"3892","EJ_062","ONCTSH",0,"Oncorhynchus tshawytscha","Chinook_Salmon","21MD0107","Tatoosh Cut",44230,3,2,2021
"3893","EJ_062","AULFLA",0,"Aulorhynchus flavidus","Tube_snout","21MD0107","Tatoosh Cut",44230,3,2,2021
"3894","EJ_062","PLASTE",0,"Platichthys stellatus","Starry_Flounder","21MD0107","Tatoosh Cut",44230,3,2,2021
"3895","EJ_063","MERPRO",0,"Merluccius productus","Pacific_Hake","21MD0108","Tatoosh Cut",44230,3,2,2021
"3896","EJ_063","ICOAEN",0,"Icosteus aenigmaticus","Ragfish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3897","EJ_063","MICPRO",0,"Microgadus proximus","Pacific_Tomcod","21MD0108","Tatoosh Cut",44230,3,2,2021
"3898","EJ_063","ISOISO",0,"Isopsetta isolepis","Butter_Sole","21MD0108","Tatoosh Cut",44230,3,2,2021
"3899","EJ_063","HEXLAG",0,"Hexagrammos_lagocephalus","Rock_Greenling","21MD0108","Tatoosh Cut",44230,3,2,2021
"3900","EJ_063","AULFLA",0,"Aulorhynchus flavidus","Tube_snout","21MD0108","Tatoosh Cut",44230,3,2,2021
"3901","EJ_063","ATHSTO",0,"Atheresthes stomias","Arrowtooth_Flounder","21MD0108","Tatoosh Cut",44230,3,2,2021
"3902","EJ_063","THECHA",2.74910015733776,"Gadus_chalcogrammus","Walleye_Pollock","21MD0108","Tatoosh Cut",44230,3,2,2021
"3903","EJ_063","THAPAC",0,"Thaleichthys pacificus","Eulachon","21MD0108","Tatoosh Cut",44230,3,2,2021
"3904","EJ_063","SEBRUB",0,"Sebastes ruberrimus","Yelloweye_Rockfish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3905","EJ_063","SEBAST",0,"Sebastes sp.","Sebastes sp.","21MD0108","Tatoosh Cut",44230,3,2,2021
"3906","EJ_063","RAJBIN",0,"Raja binoculata","Big_Skate","21MD0108","Tatoosh Cut",44230,3,2,2021
"3907","EJ_063","SEBCAU",0,"Sebastes caurinus","Copper_Rockfish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3908","EJ_063","ARTHAR",0,"Artedius harringtoni","Scalyhead_Sculpin","21MD0108","Tatoosh Cut",44230,3,2,2021
"3909","EJ_063","ALLELO",0,"Allosmerus elongatus","Whitebait_smelt","21MD0108","Tatoosh Cut",44230,3,2,2021
"3910","EJ_063","PLASTE",0,"Platichthys stellatus","Starry_Flounder","21MD0108","Tatoosh Cut",44230,3,2,2021
"3911","EJ_063","SQUACA",16.6745694764748,"Squalus acanthias","Spiny_Dogfish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3912","EJ_063","OPHELO",0,"Ophiodon elongatus","Lingcod","21MD0108","Tatoosh Cut",44230,3,2,2021
"3913","EJ_063","OLISNY",0,"Oligocottus snyderi","Fluffy_sculpin","21MD0108","Tatoosh Cut",44230,3,2,2021
"3914","EJ_063","ARTCOR",0,"Artedius corallinus","Coralline_Sculpin","21MD0108","Tatoosh Cut",44230,3,2,2021
"3915","EJ_063","SEBALA",0,"Sebastolobus alascanus","Shortspine_Thornyhead","21MD0108","Tatoosh Cut",44230,3,2,2021
"3916","EJ_063","BATINT",0,"Bathyraja interrupta","Sandpaper_skate","21MD0108","Tatoosh Cut",44230,3,2,2021
"3917","EJ_063","STRPUR",0,"Strongylocentrotus purpuratus","Pacific_Purple_Sea_Urchin","21MD0108","Tatoosh Cut",44230,3,2,2021
"3918","EJ_063","BRAFRE",0,"Brachyistius frenatus","Kelp_Surfperch","21MD0108","Tatoosh Cut",44230,3,2,2021
"3919","EJ_063","JORZON",0,"Jordania zonope","Longfin_Sculpin","21MD0108","Tatoosh Cut",44230,3,2,2021
"3920","EJ_063","ALOSAP",43.7075672996099,"Alosa sapidissima","American_Shad","21MD0108","Tatoosh Cut",44230,3,2,2021
"3921","EJ_063","RHAVAC",0,"Rhacochilus vacca","Pile_Surfperch","21MD0108","Tatoosh Cut",44230,3,2,2021
"3922","EJ_063","SALTRU",0,"Salmo trutta","Brown_Trout","21MD0108","Tatoosh Cut",44230,3,2,2021
"3923","EJ_063","ONCKIS",1.03759763851076,"Oncorhynchus kisutch","Coho_Salmon","21MD0108","Tatoosh Cut",44230,3,2,2021
"3924","EJ_063","ONCKET",0,"Oncorhynchus keta","Chum_Salmon","21MD0108","Tatoosh Cut",44230,3,2,2021
"3925","EJ_063","HYDCOL",0,"Hydrolagus colliei","Spotted_Ratfish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3926","EJ_063","LEPARM",0,"Leptocottus armatus","Pacific_Staghorn_Sculpin","21MD0108","Tatoosh Cut",44230,3,2,2021
"3927","EJ_063","ANOFIM",0,"Anoplopoma fimbria","Sablefish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3928","EJ_063","ICEFIL",0,"Icelinus filamentosus","Threadfin_Sculpin","21MD0108","Tatoosh Cut",44230,3,2,2021
"3929","EJ_063","ONCGOR",0,"Oncorhynchus gorbuscha","Pink_Salmon","21MD0108","Tatoosh Cut",44230,3,2,2021
"3930","EJ_063","TRITRI",0,"Trichodon trichodon","Pacific_Sandfish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3931","EJ_063","HYPPRE",0,"Hypomesus pretiosus","Surf_Smelt","21MD0108","Tatoosh Cut",44230,3,2,2021
"3932","EJ_063","LIPFUC",0,"Liparis fucensis","Slipskin_Snailfish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3933","EJ_063","CITSOR",0,"Citharichthys xanthostigma","Pacific_sanddab","21MD0108","Tatoosh Cut",44230,3,2,2021
"3934","EJ_063","CLUPAL",34.8233722007888,"Clupea pallasii","Pacific_Herring","21MD0108","Tatoosh Cut",44230,3,2,2021
"3935","EJ_063","LIPMUC",0,"Liparis mucosus","Slimy_Snailfish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3936","EJ_063","GLYZAC",0,"Glyptocephalus zachirus","Rex_sole","21MD0108","Tatoosh Cut",44230,3,2,2021
"3937","EJ_063","ONCTSH",1.00779322727798,"Oncorhynchus tshawytscha","Chinook_Salmon","21MD0108","Tatoosh Cut",44230,3,2,2021
"3938","EJ_063","ONCNER",0,"Oncorhynchus nerka","Sockeye_Salmon","21MD0108","Tatoosh Cut",44230,3,2,2021
"3939","EJ_063","ONCMYK",0,"Oncorhynchus mykiss","Steelhead","21MD0108","Tatoosh Cut",44230,3,2,2021
"3940","EJ_063","SEBENT",0,"Sebastes entomelas","Widow_Rockfish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3941","EJ_063","RAJRHI",0,"Raja rhina","Longnose_Skate","21MD0108","Tatoosh Cut",44230,3,2,2021
"3942","EJ_063","GOBMAE",0,"Gobiesox maeandricus","Northern_Klingfish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3943","EJ_063","PSEMEL",0,"Psettichthys melanostictus","Sand_Sole","21MD0108","Tatoosh Cut",44230,3,2,2021
"3944","EJ_063","CRYGIG",0,"Cryptacanthodes giganteus","Giant_Wrymouth","21MD0108","Tatoosh Cut",44230,3,2,2021
"3945","EJ_063","HEXDEC",0,"Hexagrammos decagrammus","Kelp_Greenling","21MD0108","Tatoosh Cut",44230,3,2,2021
"3946","EJ_063","HIPSTE",0,"Hippoglossus stenolepis","Pacific_Halibut","21MD0108","Tatoosh Cut",44230,3,2,2021
"3947","EJ_063","AMPRHO",0,"Amphistichus rhodoterus","Redtail_Surfperch","21MD0108","Tatoosh Cut",44230,3,2,2021
"3948","EJ_063","NAUOCU",0,"Nautichthys oculofasciatus","Sailfin_Sculpin","21MD0108","Tatoosh Cut",44230,3,2,2021
"3949","EJ_063","SEBELO",0,"Sebastes elongatus","Green_Striped_Rockfish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3950","EJ_063","SCOMAR",0,"Scorpaenichthys marmoratus","Cabezon","21MD0108","Tatoosh Cut",44230,3,2,2021
"3951","EJ_063","SEBPIN",0,"Sebastes pinniger","Canary_Rockfish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3952","EJ_063","HIPELA",0,"Hippoglossoides elassodon","Flathead_Sole","21MD0108","Tatoosh Cut",44230,3,2,2021
"3953","EJ_063","ENTDOF",0,"Enteroctopus dofleini","Giant_Pacific_Octopus","21MD0108","Tatoosh Cut",44230,3,2,2021
"3954","EJ_063","MICPAC",0,"Microstomus pacificus","Dover_Sole","21MD0108","Tatoosh Cut",44230,3,2,2021
"3955","EJ_063","PARVET",0,"Parophrys vetulus","English_Sole","21MD0108","Tatoosh Cut",44230,3,2,2021
"3956","EJ_063","HEMSPI",0,"Hemilepidotus spinosus","Brown_Irish_Lord","21MD0108","Tatoosh Cut",44230,3,2,2021
"3957","EJ_063","HEMHEM",0,"Hemilepidotus hemilepidotus","Red_Irish_Lord","21MD0108","Tatoosh Cut",44230,3,2,2021
"3958","EJ_063","SARSAG",0,"Sardinops sagax","Pacific_Sardine","21MD0108","Tatoosh Cut",44230,3,2,2021
"3959","EJ_063","LEPHEX",0,"Leptasterias hexactis","Six_Rayed_Starfish","21MD0108","Tatoosh Cut",44230,3,2,2021
"3960","EJ_063","GADMAC",0,"Gadus macrocephalus","Pacific_Cod","21MD0108","Tatoosh Cut",44230,3,2,2021
"3961","EJ_064","OLISNY",0,"Oligocottus snyderi","Fluffy_sculpin","21MD0109","Tatoosh Cut",44230,3,2,2021
"3962","EJ_064","SEBELO",1.92587546830975,"Sebastes elongatus","Green_Striped_Rockfish","21MD0109","Tatoosh Cut",44230,3,2,2021
"3963","EJ_064","BRAFRE",0,"Brachyistius frenatus","Kelp_Surfperch","21MD0109","Tatoosh Cut",44230,3,2,2021
"3964","EJ_064","MICPAC",0,"Microstomus pacificus","Dover_Sole","21MD0109","Tatoosh Cut",44230,3,2,2021
"3965","EJ_064","HEMSPI",0,"Hemilepidotus spinosus","Brown_Irish_Lord","21MD0109","Tatoosh Cut",44230,3,2,2021
"3966","EJ_064","SCOMAR",0,"Scorpaenichthys marmoratus","Cabezon","21MD0109","Tatoosh Cut",44230,3,2,2021
"3967","EJ_064","HYPPRE",0,"Hypomesus pretiosus","Surf_Smelt","21MD0109","Tatoosh Cut",44230,3,2,2021
"3968","EJ_064","GOBMAE",0,"Gobiesox maeandricus","Northern_Klingfish","21MD0109","Tatoosh Cut",44230,3,2,2021
"3969","EJ_064","ATHSTO",0,"Atheresthes stomias","Arrowtooth_Flounder","21MD0109","Tatoosh Cut",44230,3,2,2021
"3970","EJ_064","OPHELO",5.03499967846502,"Ophiodon elongatus","Lingcod","21MD0109","Tatoosh Cut",44230,3,2,2021
"3971","EJ_064","LEPARM",0,"Leptocottus armatus","Pacific_Staghorn_Sculpin","21MD0109","Tatoosh Cut",44230,3,2,2021
"3972","EJ_064","PLASTE",0,"Platichthys stellatus","Starry_Flounder","21MD0109","Tatoosh Cut",44230,3,2,2021
"3973","EJ_064","ALLELO",0,"Allosmerus elongatus","Whitebait_smelt","21MD0109","Tatoosh Cut",44230,3,2,2021
"3974","EJ_064","PARVET",0,"Parophrys vetulus","English_Sole","21MD0109","Tatoosh Cut",44230,3,2,2021
"3975","EJ_064","AMPRHO",0,"Amphistichus rhodoterus","Redtail_Surfperch","21MD0109","Tatoosh Cut",44230,3,2,2021
"3976","EJ_064","HYDCOL",7.46199337399758,"Hydrolagus colliei","Spotted_Ratfish","21MD0109","Tatoosh Cut",44230,3,2,2021
"3977","EJ_064","ISOISO",0,"Isopsetta isolepis","Butter_Sole","21MD0109","Tatoosh Cut",44230,3,2,2021
"3978","EJ_064","ONCTSH",0.971939871839715,"Oncorhynchus tshawytscha","Chinook_Salmon","21MD0109","Tatoosh Cut",44230,3,2,2021
"3979","EJ_064","THECHA",3.80411612414585,"Gadus_chalcogrammus","Walleye_Pollock","21MD0109","Tatoosh Cut",44230,3,2,2021
"3980","EJ_064","LIPFUC",0,"Liparis fucensis","Slipskin_Snailfish","21MD0109","Tatoosh Cut",44230,3,2,2021
"3981","EJ_064","AULFLA",0,"Aulorhynchus flavidus","Tube_snout","21MD0109","Tatoosh Cut",44230,3,2,2021
"3982","EJ_064","RAJRHI",0,"Raja rhina","Longnose_Skate","21MD0109","Tatoosh Cut",44230,3,2,2021
"3983","EJ_064","SEBPIN",8.50519576717056,"Sebastes pinniger","Canary_Rockfish","21MD0109","Tatoosh Cut",44230,3,2,2021
"3984","EJ_064","SQUACA",0,"Squalus acanthias","Spiny_Dogfish","21MD0109","Tatoosh Cut",44230,3,2,2021
"3985","EJ_064","NAUOCU",0,"Nautichthys oculofasciatus","Sailfin_Sculpin","21MD0109","Tatoosh Cut",44230,3,2,2021
"3986","EJ_064","SEBCAU",0,"Sebastes caurinus","Copper_Rockfish","21MD0109","Tatoosh Cut",44230,3,2,2021
"3987","EJ_064","SEBAST",19.8675275865108,"Sebastes sp.","Sebastes sp.","21MD0109","Tatoosh Cut",44230,3,2,2021
"3988","EJ_064","ONCGOR",0.121534430976389,"Oncorhynchus gorbuscha","Pink_Salmon","21MD0109","Tatoosh Cut",44230,3,2,2021
"3989","EJ_064","MICPRO",0,"Microgadus proximus","Pacific_Tomcod","21MD0109","Tatoosh Cut",44230,3,2,2021
"3990","EJ_064","ICOAEN",0,"Icosteus aenigmaticus","Ragfish","21MD0109","Tatoosh Cut",44230,3,2,2021
"3991","EJ_064","HIPSTE",0,"Hippoglossus stenolepis","Pacific_Halibut","21MD0109","Tatoosh Cut",44230,3,2,2021
"3992","EJ_064","PSEMEL",0,"Psettichthys melanostictus","Sand_Sole","21MD0109","Tatoosh Cut",44230,3,2,2021
"3993","EJ_064","JORZON",0,"Jordania zonope","Longfin_Sculpin","21MD0109","Tatoosh Cut",44230,3,2,2021
"3994","EJ_064","ARTCOR",0,"Artedius corallinus","Coralline_Sculpin","21MD0109","Tatoosh Cut",44230,3,2,2021
"3995","EJ_064","ANOFIM",0,"Anoplopoma fimbria","Sablefish","21MD0109","Tatoosh Cut",44230,3,2,2021
"3996","EJ_064","ARTHAR",0,"Artedius harringtoni","Scalyhead_Sculpin","21MD0109","Tatoosh Cut",44230,3,2,2021
"3997","EJ_064","ICEFIL",0,"Icelinus filamentosus","Threadfin_Sculpin","21MD0109","Tatoosh Cut",44230,3,2,2021
"3998","EJ_064","HEXDEC",0,"Hexagrammos decagrammus","Kelp_Greenling","21MD0109","Tatoosh Cut",44230,3,2,2021
"3999","EJ_064","GLYZAC",0,"Glyptocephalus zachirus","Rex_sole","21MD0109","Tatoosh Cut",44230,3,2,2021
"4000","EJ_064","RHAVAC",0,"Rhacochilus vacca","Pile_Surfperch","21MD0109","Tatoosh Cut",44230,3,2,2021
"4001","EJ_064","HEMHEM",0,"Hemilepidotus hemilepidotus","Red_Irish_Lord","21MD0109","Tatoosh Cut",44230,3,2,2021
"4002","EJ_064","SEBENT",0,"Sebastes entomelas","Widow_Rockfish","21MD0109","Tatoosh Cut",44230,3,2,2021
"4003","EJ_064","ONCKIS",0.0424503603824573,"Oncorhynchus kisutch","Coho_Salmon","21MD0109","Tatoosh Cut",44230,3,2,2021
"4004","EJ_064","CLUPAL",0,"Clupea pallasii","Pacific_Herring","21MD0109","Tatoosh Cut",44230,3,2,2021
"4005","EJ_064","LIPMUC",0,"Liparis mucosus","Slimy_Snailfish","21MD0109","Tatoosh Cut",44230,3,2,2021
"4006","EJ_064","ALOSAP",42.7953537003913,"Alosa sapidissima","American_Shad","21MD0109","Tatoosh Cut",44230,3,2,2021
"4007","EJ_064","ONCMYK",0.0223158020982879,"Oncorhynchus mykiss","Steelhead","21MD0109","Tatoosh Cut",44230,3,2,2021
"4008","EJ_064","LEPHEX",0,"Leptasterias hexactis","Six_Rayed_Starfish","21MD0109","Tatoosh Cut",44230,3,2,2021
"4009","EJ_064","ONCKET",0,"Oncorhynchus keta","Chum_Salmon","21MD0109","Tatoosh Cut",44230,3,2,2021
"4010","EJ_064","HEXLAG",0,"Hexagrammos_lagocephalus","Rock_Greenling","21MD0109","Tatoosh Cut",44230,3,2,2021
"4011","EJ_064","HIPELA",0,"Hippoglossoides elassodon","Flathead_Sole","21MD0109","Tatoosh Cut",44230,3,2,2021
"4012","EJ_064","ONCNER",0,"Oncorhynchus nerka","Sockeye_Salmon","21MD0109","Tatoosh Cut",44230,3,2,2021
"4013","EJ_064","STRPUR",0,"Strongylocentrotus purpuratus","Pacific_Purple_Sea_Urchin","21MD0109","Tatoosh Cut",44230,3,2,2021
"4014","EJ_064","CRYGIG",0,"Cryptacanthodes giganteus","Giant_Wrymouth","21MD0109","Tatoosh Cut",44230,3,2,2021
"4015","EJ_064","SARSAG",0,"Sardinops sagax","Pacific_Sardine","21MD0109","Tatoosh Cut",44230,3,2,2021
